Unnamed: 0,count,hate_speech,offensive_language,neither,class,tweet
20037,3,0,3,0,1,rt lol why they tryna make mi out 2 b this bad bitch she is sooo weak it makes me mad and she fucks like a 6th grader 
20038,3,0,3,0,1,rt jackie weird like bitch hang with ppl ya age
20039,3,0,3,0,1,rt you can ride for a nigga ya whole life new pussy fuck it up in one night
20040,3,0,3,0,1,rt bitch please i dont even make my own food 
20041,3,0,3,0,1,rt hoes be calling hoes hoes when they know they just as much of a hoe as the other hoe they calling a hoe
20042,3,0,3,0,1,rt myspace died a couple of years ago facebook in the hospital twitter at the strip club throwing ones at the big booty hoe
20043,3,0,2,1,1,rt ratchet bitches be like my name is shaniqua asssofathairsoreal brown get claps it claps right claps
20044,3,0,3,0,1,rt youre becoming a real bitch on this car ride john on me not caring whether or not fountains of wayne makes money on tour
20045,3,0,2,1,1,rt tbt i tried on frenchs outfit for the freshman cover at that shoot high as fuck off weed brownies 
20046,3,0,2,1,1,rt all my hoes stay mad at me i keep em hot guess they got a fever 
20047,3,0,3,0,1,rt i feel bad for all the homies that suffer from canker sores on the reg those bitches hinder the spirit
20048,3,0,3,0,1,rt hehe hoe quotes
20049,3,0,3,0,1,rt i need a guy that can put me in my place bitches that think theyre zoo animals
20050,3,0,3,0,1,rt every girl goes thru her hoe phase her freshman year in college
20051,3,1,2,0,1,rt niggas got a girl why the fuck you asking girls to text youhoes man hoes
20052,3,0,3,0,1,rt you hoes getting outta hand 
20053,3,0,3,0,1,rt you women are not wild animalswell some you can control your own attitude and put yourself in place u dumb bitch
20054,3,0,3,0,1,rt its britney bitch 
20055,3,0,0,3,2,rt when you look like trash and someone compliments you 
20056,3,1,2,0,1,rt bitch you guessed it
20057,3,0,3,0,1,rt lanait aint nuttin ta fuck that bitch dawg frohorsemen
20058,3,0,0,3,2,rt duckburgh 
20059,3,0,3,0,1,rt twinkle twinkle little star i fucked your bitch and stole your car
20060,3,1,2,0,1,rt bitch nigga qualities is all you can provide 
20061,3,0,3,0,1,rt yo bitch what cho name bitch i wanna fuck ya bitch jacey the things she says to me doe 
20062,3,0,0,3,2,rt oreo speedwagon fatbands
20063,3,0,0,3,2,rt ive talked too much trash for ou to lose today
20065,3,0,3,0,1,rt youre a cunt screen shot that
20066,3,0,0,3,2,rt yes yes i know all about the fob reconciliation it was my idea youre welcome
20067,3,2,1,0,0,rt you got niggas i got bitches
20068,3,0,0,3,2,rt last time auditions came to dublin i auditioned and and a man in a blue monkey s
20069,3,0,3,0,1,rt all these hoes sooo average of course
20070,3,0,3,0,1,rt maybe yall hoe ass niggas should start considering girls feelings shiii think about if a nigga is doing what youre doing 
20071,3,0,0,3,2,rt the incredible scales of celestial bodies 
20072,6,0,5,1,1,rt thats the type of bitch that i hate
20073,3,0,3,0,1,rt you little stupid ass bitch i aint fucking with you
20074,3,0,3,0,1,rt yes she is ghetto bitch 
20075,3,2,0,1,0,rt shes one of the ugliest women ive ever seen cross between a reptile and a crow 
20076,3,1,0,2,2,rt muslim jihadi fighters book tickets on cruise ships to syria and iraq 
20077,3,0,3,0,1,rt fuck shes a basic bitch
20078,7,0,7,0,1,rt my ex told me once she wanted me to get her a gift that would take her breath away so i got that bitch a treadmill
20079,3,0,3,0,1,rt nun fucking bitches getting money
20080,3,0,3,0,1,rt ily ur a bad bitch
20081,3,0,3,0,1,rt i really do get excited to see my bad bitch association in lunch everyday they always make me laugh
20082,3,1,0,2,2,rt np big nig nig
20083,3,0,3,0,1,rt ya by being your bitch
20084,3,0,3,0,1,rt i love me some down ass bitches
20085,3,0,0,3,2,rt i wish i had pretty colored eyes 
20086,3,0,3,0,1,rt r u african because ur a frican bitch
20087,3,0,3,0,1,rt if youre a freshman and youve fucked 14 of the boys in the senior class youre a hoe notcute
20088,3,0,3,0,1,rt pretty bitches rep taylor gang lmfaoo
20089,3,0,2,1,1,rt like bitch you already know the answer its all for bri duh
20090,3,0,3,0,1,rt shimmy shimmy ya bitch
20091,3,2,1,0,0,rt is you a girl or a guy is you my mom or is you my dad im a butch dyke
20092,3,1,2,0,1,rt i believe the time for uncouthuncivilised people to be sentenced to death for racial slursattacks against ne citizens
20093,3,0,3,0,1,rt only an extreme lowlife bitches abt her juniors in public rajdeep reveals his ugly character in ny http
20094,3,0,0,3,2,rt report what u want but physically chasinghounding is uncivilised also in case of bansalgadkari 
20095,3,0,3,0,1,rt claims hoes dont exist uses hoe in her name 
20096,3,0,3,0,1,rt yall look fucking retarded with yalls pants down to your ankles
20097,3,0,3,0,1,rt when you know you dealing with hoe 
20098,6,0,6,0,1,rt amanda wants fizz to protect herthis dude told yo ass on multiple occasions to let this bitch be
20099,3,0,3,0,1,rt dont ever be afraid to double bitch downppl always expect you to be like im sorry if i got loud or im sorry to s
20100,3,0,0,3,2,rt i thank every broad in the universe who takes that step forward puts colored contacts in her eyesthats one less person 
20101,6,1,5,0,1,rt gets irritated by jealous bitches
20102,3,0,0,3,2,rt come on yankees lets keep this game going we must win
20103,3,0,0,3,2,rt an inmate sums up what return means for leb
20104,3,0,3,0,1,rt hell yeah benihana up in this bitch 
20105,3,0,2,1,1,rt you called me a pussy tough guy lets see how tegan kisses right bicep and sara kisses left bicep feel about that
20106,3,0,0,3,2,rt martin short on conan oct 3 2014with your yellow skin and red hair you look like a pencil
20107,3,0,3,0,1,rt on the most corrupt administration ever in the wh harry reid is his bitch 
20108,3,0,3,0,1,rt yall have six different personalities and 3 different bitches you spit game to and lie 247 but we need to grow up lm
20109,3,0,3,0,1,rt good morning to you too sunshine dirty bitch
20110,3,1,0,2,2,rt in which i refresh dhimmi seattle mayor ed murrays poor memory of citys long history as a jihadi breeding ground h
20111,9,3,0,6,2,rt mass gop govelect charlie baker no drivers licenses for illegal aliens noamnesty
20112,3,0,3,0,1,rt all these forms and bitch you still dont get what im saiyan 
20113,3,0,3,0,1,rt cuz bitches love pizza 
20114,3,0,3,0,1,rt when lil wayne said why give a bitch ya heart when she rather have a purse 
20115,3,0,3,0,1,rt bitches came over yeah we threw a party 
20116,3,0,3,0,1,rt but then again i aint never worried bout no bitch nor nigga 
20117,3,0,0,3,2,rt donnas taxes are gonna go upmoulinyanlol
20118,3,0,3,0,1,rt its paid for only 30k miles and the bitches always have my money 
20119,3,0,3,0,1,rt this bitch is dressed for church the club the gym and to slay vampires 
20120,3,2,1,0,0,rt realest tweet i seen today dyke bitches are rehab for hoesand once im healedback to the dick i go
20121,3,1,2,0,1,rt these bitches fine fare supermarket 
20122,3,0,3,0,1,rt if you call my mom a bitch your getting knocked outon mas 
20123,3,0,0,3,2,rt sonia never criticises kejriwal kejriwal who trashes every other leader never criticises sonia touching
20124,3,0,3,0,1,rt i think im addicted to naked pictures and sitting taking bout bitches that we almost had
20125,3,0,3,0,1,rt i look at every bitch ass that walk past me 
20126,3,0,3,0,1,rt hoes always say they a rider bitch stfu and ride this dick lmaoooooooooo 
20127,4,0,4,0,1,rt how do you cheat on this just like any other female with a pussy so who 
20128,3,0,3,0,1,rt if your pussy was a book id read up on it
20129,3,0,2,1,1,rt i see yall which one of yall side bitches made this 
20130,3,0,0,3,2,rt charlie wears womens clothing
20131,3,1,2,0,1,rt niggas all about sex now days unlike you bitches i jus want somebody who gone better me as a young women
20132,3,0,3,0,1,rt you can do anything you want in life just dont be a fucking bitch
20133,3,0,2,1,1,rt whatchu know bout livin in the ghetto eating cottage cheese 3 times a day lil salt lil peppa lil a1 lil barbeeequeee 
20134,3,2,1,0,0,rt what straight guys take a picture of themselves naked in a hot tunwhat fags 
20135,6,2,3,1,1,rt ezra miller an openly queer male is playing the flash making him the first openly queer male to play a lead superhe
20136,3,0,0,3,2,rt at this point every voter in florida has voted both for and against charlie crist
20137,3,0,3,0,1,rt sack number 3 for trent cole fuckin that bitch up
20138,3,0,3,0,1,rt me wes in this bitch dead
20139,3,0,1,2,2,rt teachers trying to pronounce ghetto names on the 1st day of school 
20140,3,0,0,3,2,rt offseason outlook new yorkyankees 
20141,3,0,3,0,1,rt fuck your gpa bitch im a lot smarter than you
20142,6,0,6,0,1,rt like these bitches that have green eyed curly haired kids on their ig talking about my future child
20143,3,0,3,0,1,rt when they said lifes a bitch they really meant it
20144,3,0,3,0,1,rt kim always being nasty pussy hungry bitch look at me never hungry 
20145,6,0,6,0,1,rt musty pussy maggot bitches tryna lick my sac for riches fuckemx3
20146,3,2,1,0,0,rt if you like after romeo chances are i think youre a faggot
20147,3,0,0,3,2,rt god is a yankees fan farewellcaptain
20148,3,0,3,0,1,rt as grandma used to say stop being a whiny little bitch and eat the fucking gluten
20149,3,0,0,3,2,rt free bird
20150,3,1,2,0,1,rt i fucked your bitch how you feel
20151,3,0,0,3,2,rt this image of peshmerga giving the heaveho to an is flag really brightened my friday kick their sorry butts http
20152,3,0,0,3,2,rt i occasionally go to play flappy bird and then i die before getting one and rember how much i hate it
20153,3,0,0,3,2,rt wow henry waxman gets caught in a classic charlie leduff segment after charlie comes to dc for todays gm hearing 
20154,3,0,3,0,1,rt all im sayin is u bitches would hookup wit tha headless horseman cuz u think he all badass n shit but then u complain 
20155,3,0,3,0,1,rt rock out with your cock outjam out with your clam out
20156,3,0,0,3,2,rt poll florida governor rick scott is leading charlie crist by five points 
20157,6,0,6,0,1,rt buy the girl stuff you twink ass bitch
20158,3,0,0,3,2,rt hun im quitting my job and going to learn to become a psychic now i know what youre thinking well not yet im going to
20159,3,0,0,3,2,rt you up charlie brown
20160,3,0,0,3,2,rt thanks to i have learned way more than i ever wanted to know about birds
20161,3,0,3,0,1,rt chael p suplexin motherfuckers on their domes and shit
20162,3,0,3,0,1,rt bitches be like if you come over were not fucking but it happened she shaved bitch knew wassup 
20163,3,0,3,0,1,rt i dont tell bitches i show bitches
20164,3,0,3,0,1,rt this isnt tea anymore how do bitches peep everything but still getting cheated on something not addin
20165,3,0,3,0,1,rt tell a girl to calm down shell act like you just kicked her in the pussy
20167,3,2,1,0,0,rt whore slut cunt bitch nigga
20168,3,0,3,0,1,rt fucking hate ignorant ass bitches
20169,3,0,3,0,1,rt why give a bitch an inch when she rather have nine
20170,3,0,3,0,1,rt grab her booty in front of niggas that want hergrab her booty in front of bitches that want you
20171,3,0,3,0,1,rt you left prom camping first day cause youre a bitch boy
20173,3,0,0,3,2,rt hey the jig is up even democrats are through with you dems are raci
20174,3,0,0,3,2,rt i still live with hope that one day a hot rich boy will fall in love with me even though im trash
20175,3,0,3,0,1,rt its knives bitch
20176,3,0,0,3,2,rt just to settle it once and for all which came first the chicken or the egg the egg laid by a bird that was not a chicken
20177,3,0,3,0,1,rt jk im above the influence guys im a graduated dare ass bitch 
20178,3,1,2,0,1,rt did u steal those glasses ha stupid nigger
20179,3,0,3,0,1,rt this isnt some privilege to be thrown around all willynilly youve gotta earn the right to call me a bitch
20180,3,0,2,1,1,rt pm last night this incitement was translated into the murder of a father traveling whis family to celebrate the first nig
20181,3,0,0,3,2,rt heres your first look at charlie cox as matt murdock in on 
20182,6,0,1,5,2,rt a person needs just three things to be truly happy in the world someone to love something to do and something to ho
20183,6,0,6,0,1,rt look at yall bitches for the child support keep getting pregnant ass bitches
20184,3,1,2,0,1,rt when hoes feel like their photo didnt get enough favorites 
20185,3,3,0,0,0,rt oh my goodness do i hate chinese people fucking zipperheads
20186,3,0,3,0,1,rt dis bitch jus blew my high
20187,3,0,2,1,1,rt sooo many classless hoesnot enough ladies
20188,3,1,2,0,1,rt you know a girl is a hoe if her instagram isnt private
20189,3,1,2,0,1,rt who better 2 b the manchurian candidate think abt it we bitch abt his policy and he screams racism
20190,3,0,3,0,1,rt is a pussy
20191,3,0,1,2,2,rt rember in 2001 when the yankees were in boston and the crowd was cheering usa instead of yankees suck i love baseba
20192,3,0,0,3,2,rt youre secretly a yankee fan youll admit it some day 
20193,3,0,0,3,2,rt yankees winn 
20194,3,0,3,0,1,rt bae go talk to your other hoesme 
20195,3,0,3,0,1,rt panera with my bottom bitch 
20196,3,0,2,1,1,rt big dreams cause that small goal shit is for the birds
20197,3,0,3,0,1,rt i promise the last thing you wanna do is be a bitch to my sister in front of me dont poke the lion 
20198,3,0,3,0,1,rt twitpic your reaction if you find out the love of your life selling pussysold pussy on backpage 
20200,3,0,1,2,2,rt trash
20201,3,1,2,0,1,rt ceo tells daily show mentally retarded could work for 2 youre worth what youre worth 
20202,3,0,2,1,1,rt shout out to all the bitches who dont have to dress half naked to get a mans attention stay classy
20203,3,0,3,0,1,rt if ur mine its obvious people are gna hit on u cause ur obviously attractive but if u flirt back its a problem bitch
20204,3,0,3,0,1,rt im rich bitch 
20205,3,0,3,0,1,rt ao got bitches at home scrolling ig like 
20206,3,0,3,0,1,rt my favorite line so far has to be being blind must suck because you cant ever be an asshole made me ho
20207,3,1,2,0,1,rt aw yall some hoes hating on that girl that looks like a dude 
20208,3,0,3,0,1,rt when you see bae retweet or mention some hoe 
20209,3,0,3,0,1,rt girl logic if i say bye i dont actually mean itthen dont fucken say bye you dumb bitch
20210,3,0,3,0,1,rt smoke good weed with a bad bitch
20211,3,0,3,0,1,rt wtf ling ling did you at least calculate the circumference when you threw that ass in a circle 
20212,3,0,0,3,2,rt we accept the from the we challenge the 
20213,3,0,3,0,1,rt you a hoe i just thought you were cute thats why i kissed you
20214,3,0,3,0,1,rt wetin happen our school will just be behaving like pussies
20215,3,0,3,0,1,rt so not ready for the new year new me tweet bullshit to comeyou the same hoe you was last yearchill the fuck out
20216,3,0,3,0,1,rt this is a true ride or die bitch 
20217,3,2,1,0,0,rt stfu hoe im proud to be african american proud african americanim proud to be white racist
20218,3,0,3,0,1,rt i see people tweeting what if the purge comes to my city bitch the purge aint no tour
20219,3,2,0,1,0,rt ann coulter admits on fox news that america has a negro problem gettingreal
20220,3,0,1,2,2,rt if your girl didnt camp out overnight to buy you the iphone 6 your pee pee is trash
20221,3,1,2,0,1,rt id go crazy if these animals like them grabbed my ma like that i aint going out like no bitch 
20222,3,0,3,0,1,rt if i was a girl like that u would probably eat my pussy jasper
20223,3,0,3,0,1,rt damn i hate a bitch that like to argue and shit
20224,6,0,6,0,1,rt my nigga really tried to save his bitch lol
20225,3,0,3,0,1,rt mothers day is n 16 mins yall bitches picked yall kids up from yo ma house so u can have 24hrs of custody n instagram p
20226,3,0,3,0,1,rt i want a crazy bitch they be loyal af 
20227,3,0,3,0,1,rt ima eat that pussy all filthy 
20228,6,2,4,0,1,rt yall hoes so annoying 
20229,3,0,3,0,1,rt brought to you by bad bitches and good weed
20230,3,0,3,0,1,rt damn i got bitches kanye voice
20231,3,0,3,0,1,rt i cant be worried bout no bitch cause that bitch could be somewhere sucking dick
20232,3,0,3,0,1,rt i wont love you i cant love youunless that pussy got some super powers
20233,3,0,1,2,2,rt its crazy if a female cheats its so wrong shes every type of hoe there is but if a guy cheats theres all these justific
20234,3,0,3,0,1,rt youre the biggest cunt i know
20235,3,0,3,0,1,rt stacys mom doesnt have shit going ontwitter bitches have it all
20236,3,0,2,1,1,rt this is very annoying to me im gonna vomit out of annoyance bc i am a little bitch
20237,3,0,3,0,1,rt bitches be acting different buuut its cool 
20238,6,0,6,0,1,rt when bitches spread rumors about you 
20239,3,0,3,0,1,rt hoes be like im a virgin 
20240,3,0,3,0,1,rt kim kardashian is making 200 million from in app purchases from her game and you all call her dumb bitch shes a damn gen
20241,3,0,3,0,1,rt maybe nobody likes you because youre a bitch
20242,3,1,2,0,1,rt she stole my shit what a little niglet
20243,3,0,3,0,1,rt i swear a yung nigga use to wanna be a heartbreak kid shawn micheals razor ramon both had bitches
20244,3,1,0,2,2,rt i cant stand to be around ghetto girls
20245,3,0,3,0,1,rt some bitches need to get a life 
20246,3,0,3,0,1,rt im a tall big booty bitch wtf lol 
20247,3,0,3,0,1,rt its 220 and me and bruno still up in this bitch lol
20248,3,0,3,0,1,rt then im a loud outgoing bitch lol
20249,3,0,3,0,1,rt first i need some pussy tonight 
20250,3,0,0,3,2,rt soup is so much better when you have enough crackers to crumble in it to make it into a casserole
20252,6,1,5,0,1,rt first off fuck your bitch and the click you claim
20253,3,0,3,0,1,rt you tell ya business to ah bitch so i cant trust ya
20254,3,0,3,0,1,rt lastnight hoe thats your work outfit
20255,3,1,0,2,2,rt theres more than one way to skin a monkey barack bushmeat obama 
20256,3,0,3,0,1,rt what would u do that bitch down the stairs
20257,3,0,3,0,1,rt its unfortunate that everyone thinks im a bitch before they even meet me 
20258,6,1,2,3,2,rt wow according to this tweet by obama must have been an uncle tom 
20259,3,0,3,0,1,rt the day i have clear skin will be the day im the happiest cockiest bitch alive
20260,3,0,2,1,1,rt my soul mate probably some ho around the corner
20261,3,0,2,1,1,rt wheres the girl i could pack this bowl with i know u out there hoe quit playing
20262,3,1,2,0,1,rt niqqas talk more then bitches these days
20263,3,0,3,0,1,rt rick james aint even slap his bitches that hard
20264,3,0,0,3,2,rt who spotted the looming yellow crown on tonights 
20265,3,0,1,2,2,rt charlie sheen is engaged to a porn star i cant be the only one thinking she can do a lot better
20266,3,0,0,3,2,rt yesterday the caged bird sang the blues rip mayaangelou
20267,3,0,0,3,2,rt some birds arent meant to be caged
20268,3,0,3,0,1,rt lol and your response was bitch do i like pregnant
20269,3,0,3,0,1,rt legendary year speaking of 09 that years pussy was phenomenal
20270,3,0,3,0,1,rt these hoes want my belvita 
20271,3,0,0,3,2,rt dear god make me a bird so i can fly far far far away
20272,3,0,3,0,1,rt if preferring to be barefoot makes me a basic bitch sign me up do i get a free mason jar
20273,6,0,6,0,1,rt when you tell the chickfila cashier thank you but that bitch dont say my pleasure 
20274,3,0,0,3,2,rt raven symones hair be like im not colored im american 
20275,3,0,0,3,2,rt they might be called 5 seconds of summer but their songs are 3 minutes of trash
20276,3,0,3,0,1,rt listen here you beautiful bitch im about to fuck you up with some truth
20277,3,0,1,2,2,rt in the yankees draft room they had a huge picture of greg campbell with the message this is the makeup were looking for
20278,3,0,0,3,2,rt run differentialsmets 14 yankees 32
20279,3,0,0,3,2,rt that the yankees have won four straight shane greene starts and 7 of 9 speaks to his stability in a season of starters emergen
20280,3,0,3,0,1,rt these bitches aint real 
20281,3,0,3,0,1,rt mcm bc tomorrows 6 months fuck everyone who said we wouldnt last proved you bitches wrong 
20282,3,1,2,0,1,rt not about you fag i miss you like crazy 
20283,3,0,3,0,1,rt ocho is approaching bitches
20284,3,1,2,0,1,rt people who focus on skin tones for dating someone are fucking retarded and brainwashed 
20285,3,1,2,0,1,rt man robin thicke all on black tv trying to get that pussy back
20286,3,0,3,0,1,rt idc about yall bitches yo
20287,3,1,2,0,1,rt im laughing so hard lay is the unloyalist of hosplea
20288,3,0,0,3,2,rt republican rick scott has been reelected defeating democrat charlie crist 
20289,6,0,6,0,1,rt all tha bad bitches need to go to concert in bham tonight 
20290,6,0,0,6,2,rt im a little teapot short and irish artist of the year amas 
20291,3,0,3,0,1,rt bitch said i lie too much bitch you aint worth telling the truth too
20292,6,0,6,0,1,rt tbh i left all my hoes alone 
20293,3,0,3,0,1,rt when bitches spread rumors about you 
20294,3,0,3,0,1,rt we gave bitches something to be mad about 
20295,3,0,3,0,1,rt i be hatin when hoes be comin to me like im finna save them bitch u better get out here and get it
20296,3,0,3,0,1,rt monkey see monkey do hoes
20297,3,1,2,0,1,rt i hate a dumb bitch
20298,3,0,3,0,1,rt pussy this pussy that
20299,3,0,3,0,1,rt bitch you didnt feed me you asked my to buy you a burger lmfaooo no 
20300,6,0,6,0,1,rt bitch you not coming 
20301,3,0,3,0,1,rt thats fucked up when a bitch you fw down talk you then with hoes they claim they dont fw funny
20302,3,0,3,0,1,rt lol bitch run ya bands up you know im dumbi hate a broke bitch i hate em
20303,3,0,3,0,1,rt what you bitches fail to realize is these niggas dont really be moving on they still be fucking with that same bitch 
20304,3,0,3,0,1,rt hey dont call him a bitch 
20305,3,0,2,1,1,rt words from jac you cant save every hoe you got to let them hurt
20306,3,0,3,0,1,rt you about to get all the hoes now lol
20307,3,0,3,0,1,rt dont message me your number and tell me to text you im not your bitch lol
20308,3,0,3,0,1,rt my favorite childhood memory was when my mom found my stash of 30 xanax then was slightly less of a bitch for exactly one 
20309,3,0,0,3,2,rt lights 10m 33ft 100 led string for outdoorindoor 
20310,3,0,0,3,2,rt sweet treat at lunch today raspberry gelato ginjuice sorbet brownie gelato thursday cant wait 
20311,6,1,3,2,1,rt the problem with retard liberals is they think supply demand means supply me with everything i demand votingmatters
20312,3,0,3,0,1,rt is nick jonas a hoe for squeezing his dick is nick jonas gonna have leaked nudes is nick jonas less of a role model
20313,6,0,6,0,1,rt why these hoes acting like they not getting fucked sucking dick but i aint saying nothing 
20314,3,0,3,0,1,rt i know u dawg hoes bck in style
20315,3,1,2,0,1,rt white bitches love cocaine
20316,3,0,3,0,1,rt when your man call you a bitch when yall arguing he dont think you really a bitch you just actin like one
20317,3,1,2,0,1,rt we aint friends hoe
20318,3,1,2,0,1,rt 90 of niggas goofy and act like bitches you aint lyin
20319,3,0,2,1,1,rt so proud of mahanain she still a hoe tho
20320,3,0,2,1,1,rt jeter to arod from class to trash
20321,3,2,1,0,0,rt who wants to chill on campus w me throw bibles at bitches taking the walk of shame
20322,3,0,1,2,2,rt nerds are cool because they get really judgey about other nerds being passionate about things they arent passionate abo 
20323,3,0,0,3,2,rt duchess of cambridge to present the first yellow jersey tdf
20324,3,0,3,0,1,rt stop playin bitch you know im mvp 
20325,3,0,3,0,1,rt i hate it when a bitch know i dont fuck with her she really trying to talk to me like we cool nahh bitch foh you dont 
20326,6,1,4,1,1,rt she was like i dont go to raider games they are ghetto and people get jumped lmao i was like well the shit sound lik
20327,3,0,3,0,1,rt need my dick suckedfuck 1 bitch i need sluts
20328,3,0,3,0,1,rt when i hear an ugly bitch talk about another ugly bitch 
20329,3,0,3,0,1,rt u bitches aint paying my billsso fuck you
20330,3,0,0,3,2,rt when joey bada said traded in my nikes for a new mic i guess its safe to say he sold his soles for a new life http
20331,3,0,2,1,1,rt when tupac said i aint a killer but dont push me revenge is the sweetest joy next to getting pussy 
20332,3,1,2,0,1,rt when tyler the creator said rape a pregnant bitch and tell my friends i had a threesome 
20333,3,1,2,0,1,rt shout to bitch you guessed it remix shit is 
20334,3,0,3,0,1,rt he bein a bitch
20335,3,0,3,0,1,rt broke no even though obama is working on it bitch no i got something between so no
20336,3,0,0,3,2,rt bill maher mocks gullible america for missing the real enemy 
20337,6,2,4,0,1,rt before i run from a niggah ill lose the fight
20338,6,3,2,1,0,rt mine too this ma niggah 
20339,3,0,3,0,1,rt bible you a hoe if you already got new years eve plans
20340,3,0,3,0,1,rt yeah bitches 
20341,6,0,6,0,1,rt idk why i love skinny girls they got good pussy 
20342,3,0,3,0,1,rt lol oh goddd bitch is you really coming how late you gon be lls
20343,3,0,3,0,1,rt ugly bitches definitely disguste me ewww yuck
20344,6,0,6,0,1,rt she said i got to many hoes
20345,3,0,3,0,1,rt i inhale white exhale nigger
20346,3,0,0,3,2,rt flappy bird is dusty
20347,3,0,3,0,1,rt i hate when people ask who you tryna look good for bitch myself bye
20348,3,1,2,0,1,rt bad bitches 
20349,6,0,6,0,1,rt that shoot em up shit is cool but gimme some shit i can play in front of bitches my niggagimme some jiggy shit i ca 
20350,3,0,1,2,2,rt video renegade cut snowpiercer an analysis of bong joonhos scifi action film topics include 
20351,6,0,0,6,2,rt got 5 20 off slots for sole sauce for the early birds today use save20 at checkout 
20352,6,0,0,6,2,rt got receipt ink on your soles no problem 
20353,3,0,3,0,1,rt my ears look good hoe in yo background
20354,4,1,3,0,1,rt keshun be like it aint nothing to cut that bitch nawl it aint 
20355,3,0,1,2,2,rt kanye west is a costume not a mock of a race girl i hate to do this but kanye is a human not a costume but
20356,3,0,3,0,1,rt thats how i drive you bitch 
20357,3,0,3,0,1,rt joseline in the audience mad than a bitch
20358,3,0,0,3,2,rt kevin hart make funny faces his curriculum kinda trash curriculum 
20359,3,0,1,2,2,rt have a great day you lovely fellow apes 
20360,3,0,0,3,2,rt humans are genetically closer to chimps than chimps are to gorillas but we are all apes have a great day you clever twe
20361,3,0,3,0,1,rt jesus loves you but everyone else thinks youre a right cunt
20362,3,0,2,1,1,rt pussy
20363,3,0,0,3,2,rt uh oh california solar plant fries thousands of birds in midflight hot air 
20364,3,0,3,0,1,rt i aint got no typebad bitches is the only thing that i like
20365,3,0,2,1,1,rt lifes a bitch but thats the only love i know
20366,3,0,0,3,2,rt fox news presenters mock female pilot who took part in campaign against isis 
20367,3,0,3,0,1,rt let my shirt go bitch its aeropostale wtf is wrong with you 
20368,3,0,3,0,1,rt when you deep in the pussy 
20369,3,1,2,0,1,rt cant believe i actually killed a cockroach smh you a bitch that was probably ma nigga eduardo
20370,3,1,2,0,1,rt yall niggas think i just hang around your crib doing nothing bitch i be getting bread too 
20371,6,1,5,0,1,rt girl i wanna rip my dick off and throw it at your pussy
20372,3,0,3,0,1,rt i put my pants on one leg at a time just like you guys but then i eat a plussize models pussy in my helicopter
20373,3,1,2,0,1,rt when u finger a bad light skin bitch 
20374,3,0,0,3,2,rt its like the walking dead but with less carl and more talking birds zombie attack 
20375,3,0,3,0,1,rt if ya chick always getting into it wit other bitches u gotta tell her that shit aint fly and its costly
20376,3,0,3,0,1,rt bitch must have a 2790 be related to jesus then gpa or legacy how this bitch get in 
20377,3,0,3,0,1,rt niggas passing up good girls for hoes
20378,3,0,3,0,1,rt women would put up with very little love as long as the man have moneygross bitches be with broke abus
20379,3,0,0,3,2,rt getting ready for nevada hump day real live camels ostriches and zebras oh my 
20380,3,0,3,0,1,rt surprising how big of a pussy hulk is bravschi
20381,3,0,3,0,1,rt never cared about how another bitch saw me i know who i am
20382,3,0,3,0,1,rt my bitch makes your bitch look like precious 
20383,3,1,2,0,1,rt this bitch has a death grip on this niggas balls smh 
20384,3,0,0,3,2,rt im confused martins indi just drew a yellow card but i didnt see him steal a tank from the brazilian army and open fire 
20385,3,0,0,3,2,rt declares victory by introducing our next governor charlie baker 
20386,3,0,0,3,2,rt final debate cleanup journalists sure know how to trash a lobby 
20387,3,1,2,0,1,rt not a fucking charge even as a juvenile if you call a thug at this point just say nigger cuz its 
20388,3,0,0,3,2,rt i think its time to bring out the drunken monkey
20389,3,0,3,0,1,rt so jus dont be faithful cus u never kno what your bitch doing lmao
20390,6,0,1,5,2,rt travis always on my tl being ghetto 
20391,3,0,3,0,1,rt want me to stamp bitches be saying anything to be down 
20392,3,0,0,3,2,rt when people say coloured 
20393,3,0,3,0,1,rt that shit can break you down if you lose a good girl i guess you need a bad bitch to come around and make it up
20394,3,0,3,0,1,rt always bro niggas get crazy in any weather this weather is trash odbut we gon get c
20395,3,0,3,0,1,rt how u talkin to hoes bout bronemwhy u talkin to hoes bout bronem
20396,3,2,1,0,0,rt bitches be fallin so inlove w niggass then he go get a new bitch they try go get a new nigga to try to forget about the 
20397,3,0,3,0,1,rt that moment were u friend zone a bitch at 3am for calling u do u now way time it is please gtf out my face homie quan 
20398,3,1,2,0,1,rt school is so pointless im just trying to pass the class and get out this bitch
20399,3,0,3,0,1,rt i am taking you serious kik me back nigger
20400,3,0,3,0,1,rt answer you phone hoe i heard boutcha
20401,3,3,0,0,0,rt youre not the father what every mexicannigger loves to hear
20402,3,0,3,0,1,rt kick her in the cunt
20403,3,2,1,0,0,rt too many faggots on here that think they can address me by my first name
20404,3,0,3,0,1,rt i wish i was a bird so i could constantly shit on the people i hate 
20405,3,0,0,3,2,rt yeah i know its jeffs book the one where he admits to beating prisoners and lying abo
20406,3,0,2,1,1,rt dude i had a video of these birds at my work fuckin
20407,3,0,3,0,1,rt whats with guys and fat bitches i will clearly never understand
20408,3,0,3,0,1,rt i could never mess around with someone elses man like thats just clarifying your self as a side hoe
20409,3,2,1,0,0,rt been my main nigguh since digital camera selfies 
20410,3,0,3,0,1,rt cant mean something to someone when they hittin up otha bitches
